ticket_id,Summary,service,entity,team,Work type,work_type_pred,impact_pred,urgency_pred,priority_pred,priority_score,confidence,severity_offset,age_factor,difficulty_factor,combined_offset,age_days,is_resolved,resolution_days,service_is_critical,service_unresolvable,ev_work_type,ev_scope,ev_outage_extent,ev_workaround,ev_regulatory_or_security,ev_deadline_pressure,Priority_original_random,Urgency_original_random,Impact_original_random
T00102,General request for Corporate Actions with unclear details,Corporate Actions,Germany,Securities Operations,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,7.125694444444444,True,False,Service Request,individual,none,not_applicable,False,none,lowest,lowest,low
T00103,Access requested for Rimes Data Feed,Rimes Data Feed,France,Market Data Services,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,1.1145833333333333,True,False,Service Request,individual,none,not_applicable,False,none,lowest,low,low
T00104,New license requested for Outlook & Email,Outlook & Email,France,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,1.2229166666666667,False,False,Service Request,individual,none,not_applicable,False,none,low,lowest,low
T00105,Incorrect incident title for service request in Order Management,Order Management,Switzerland,Trading Support,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,4.790277777777778,True,False,Service Request,individual,none,not_applicable,False,none,low,medium,lowest
T00106,New license requested for Tax Reporting,Tax Reporting,Nordics,Tax & Reporting,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,6.2868055555555555,False,False,Service Request,individual,none,not_applicable,False,none,low,medium,low
T00107,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Switzerland,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,9.7875,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
T00108,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Switzerland,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,18.04861111111111,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
T00109,General request for SharePoint & File Storage with unclear details,SharePoint & File Storage,Luxembourg,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,2.3854166666666665,False,False,Service Request,individual,none,not_applicable,False,none,lowest,lowest,lowest
T00110,New license requested for Client Reporting,Client Reporting,Switzerland,Client Services,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,3.352777777777778,True,False,Service Request,individual,none,not_applicable,False,none,low,lowest,high
T00111,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,7.929861111111111,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,low,high
T00112,General request for NAV Calculation with unclear details,NAV Calculation,France,Valuation & Pricing,Service Request,Service Request,lowest,lowest,lowest,0.0944,1.0,0.25,1.0,,0.4706,168.6375,False,,True,False,Service Request,individual,none,not_applicable,False,none,medium,lowest,lowest
T00113,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,1.9131944444444444,False,True,Incident,external_counterparty,partial_degradation,none,False,none,high,medium,highest
T00114,New license requested for Order Management,Order Management,Luxembourg,Trading Support,Service Request,Service Request,lowest,lowest,lowest,0.0944,1.0,0.25,1.0,,0.4706,170.7409722222222,False,,True,False,Service Request,individual,none,not_applicable,False,none,low,lowest,low
T00115,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,10.54861111111111,False,True,Incident,external_counterparty,partial_degradation,none,False,none,medium,low,low
T00116,Access requested for Identity & Access Management,Identity & Access Management,Germany,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,19.99861111111111,False,False,Service Request,individual,none,not_applicable,False,none,lowest,high,highest
T00117,Access requested for Outlook & Email,Outlook & Email,Nordics,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,14.211805555555555,False,False,Service Request,individual,none,not_applicable,False,none,lowest,low,lowest
T00118,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,17.961805555555557,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
T00119,New license requested for Portfolio Accounting,Portfolio Accounting,Luxembourg,Investment Operations,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,6.392361111111111,True,False,Service Request,individual,none,not_applicable,False,none,lowest,low,lowest
T00120,New license requested for Tax Reporting,Tax Reporting,Nordics,Tax & Reporting,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,19.5375,False,False,Service Request,individual,none,not_applicable,False,none,low,low,lowest
T00121,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,1.4673611111111111,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,lowest,lowest
T00122,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Germany,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,18.349305555555556,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,high
T00123,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Service Request,Incident,high,low,medium,0.5011,1.0,0.3,1.0,,0.5059,231.29861111111111,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,low,lowest
T00124,Access requested for SharePoint & File Storage,SharePoint & File Storage,Nordics,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,14.020833333333334,False,False,Service Request,individual,none,not_applicable,False,none,medium,low,high
T00125,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,10.643055555555556,False,True,Incident,external_counterparty,partial_degradation,none,False,none,medium,medium,lowest
T00126,General request for SharePoint & File Storage with unclear details,SharePoint & File Storage,Switzerland,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,14.183333333333334,False,False,Service Request,individual,none,not_applicable,False,none,lowest,lowest,medium
T00127,General request for Rimes Data Feed with unclear details,Rimes Data Feed,Switzerland,Market Data Services,Service Request,Service Request,lowest,lowest,lowest,0.0944,1.0,0.25,1.0,,0.4706,121.1451388888889,False,,True,False,Service Request,individual,none,not_applicable,False,none,lowest,lowest,high
T00128,Incorrect incident title for service request in Portfolio Accounting,Portfolio Accounting,Luxembourg,Investment Operations,Service Request,Service Request,lowest,lowest,lowest,0.049,1.0,0.25,0.1962,,0.2342,23.54722222222222,False,,True,False,Service Request,individual,none,not_applicable,False,none,lowest,high,low
T00129,New license requested for Client Reporting,Client Reporting,Luxembourg,Client Services,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,14.170833333333333,True,False,Service Request,individual,none,not_applicable,False,none,lowest,high,medium
T00130,General request for NAV Calculation with unclear details,NAV Calculation,Switzerland,Valuation & Pricing,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,13.650694444444444,True,False,Service Request,individual,none,not_applicable,False,none,lowest,high,lowest
T00131,Access requested for NAV Calculation,NAV Calculation,Switzerland,Valuation & Pricing,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,19.772916666666667,True,False,Service Request,individual,none,not_applicable,False,none,low,medium,low
T00132,Access removal requested for Outlook & Email,Outlook & Email,Nordics,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.004,1.0,0.0,0.0,,0.0,0.0,True,3.3354166666666667,False,False,Service Request,individual,none,not_applicable,False,none,low,low,low
T00133,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Service Request,Incident,high,low,medium,0.493,1.0,0.3,0.8555,,0.4634,102.65694444444445,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,lowest
T00134,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,3.7506944444444446,False,True,Incident,external_counterparty,partial_degradation,none,False,none,medium,lowest,lowest
T00135,Access requested for NAV Calculation,NAV Calculation,France,Valuation & Pricing,Service Request,Service Request,lowest,lowest,lowest,0.0425,1.0,0.25,0.0815,,0.2004,9.775694444444444,False,,True,False,Service Request,individual,none,not_applicable,False,none,high,lowest,lowest
T00136,General request for Risk & Compliance Monitoring with unclear details,Risk & Compliance Monitoring,Luxembourg,Risk & Controls,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,1.738888888888889,True,False,Service Request,one_entity,none,not_applicable,False,none,low,medium,high
T00137,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Luxembourg,Service Desk,Service Request,Incident,high,low,medium,0.5011,1.0,0.3,1.0,,0.5059,162.39791666666667,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,lowest
T00138,Access requested for SharePoint & File Storage,SharePoint & File Storage,Nordics,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.0382,1.0,0.0,0.6056,,0.1781,72.6673611111111,False,,False,False,Service Request,individual,none,not_applicable,False,none,low,low,lowest
T00139,Access requested for Client Reporting,Client Reporting,Nordics,Client Services,Service Request,Service Request,lowest,lowest,lowest,0.0944,1.0,0.25,1.0,,0.4706,234.55277777777778,False,,True,False,Service Request,individual,none,not_applicable,False,none,lowest,lowest,high
T00140,New license requested for Fund Pricing,Fund Pricing,Luxembourg,Valuation & Pricing,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,7.5256944444444445,True,False,Service Request,individual,none,not_applicable,False,none,medium,lowest,lowest
T00141,General request for Regulatory Reporting with unclear details,Regulatory Reporting,Nordics,Risk & Controls,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,7.115972222222222,True,False,Service Request,one_entity,none,not_applicable,False,none,lowest,low,lowest
T00142,General request for SimCorp Dimension with unclear details,SimCorp Dimension,Switzerland,Enterprise Applications,Service Request,Service Request,lowest,lowest,lowest,0.0379,1.0,0.25,0.0,,0.1765,0.0,True,4.402083333333334,True,False,Service Request,individual,none,not_applicable,False,none,low,low,medium
T00143,Email notification received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,1.2527777777777778,False,True,Incident,external_counterparty,partial_degradation,none,False,none,high,low,lowest
T00144,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,19.239583333333332,False,True,Incident,external_counterparty,partial_degradation,none,False,none,high,low,medium
T00145,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Service Request,Incident,high,low,medium,0.5011,1.0,0.3,1.0,,0.5059,146.76041666666666,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,lowest,lowest
T00146,Access removal requested for Order Management,Order Management,Germany,Trading Support,Service Request,Service Request,lowest,lowest,lowest,0.0944,1.0,0.25,1.0,,0.4706,169.63055555555556,False,,True,False,Service Request,individual,none,not_applicable,False,none,lowest,low,lowest
T00147,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Service Request,Incident,high,low,medium,0.4784,1.0,0.3,0.5972,,0.3874,71.66527777777777,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,low,medium,high
T00148,Email notification received for Emailed Support Tickets,Emailed Support Tickets,France,Service Desk,Service Request,Incident,high,low,medium,0.4447,1.0,0.3,0.0,,0.2118,0.0,True,3.3930555555555557,False,True,Incident,external_counterparty,partial_degradation,none,False,none,high,lowest,medium
T00149,Email notification received for Emailed Support Tickets,Emailed Support Tickets,Nordics,Service Desk,Service Request,Incident,high,low,medium,0.5011,1.0,0.3,1.0,,0.5059,124.16458333333334,False,,False,True,Incident,external_counterparty,partial_degradation,none,False,none,lowest,medium,medium
