ticket_id,signature_id,rank,neighbour_ticket_id,similarity,neighbour_tie_group_size,neighbour_n_with_resolution
T00067,16,10,T04072,0.4864,822,196
T00068,17,1,T00805,1.0,12,8
T00068,17,2,T00361,0.95,9,5
T00068,17,3,T00577,0.95,9,3
T00068,17,4,T02825,0.95,8,2
T00068,17,5,T02021,0.95,5,2
T00068,17,6,T00299,0.7321,7,0
T00068,17,7,T00039,0.7321,11,4
T00068,17,8,T00613,0.6821,10,2
T00068,17,9,T00831,0.6821,6,0
T00068,17,10,T02372,0.6821,8,1
T00069,130,1,T00874,1.0,12,1
T00069,130,2,T03297,0.95,8,3
T00069,130,3,T03882,0.95,5,1
T00069,130,4,T01232,0.95,4,0
T00069,130,5,T01602,0.95,2,1
T00069,130,6,T02415,0.6696,10,3
T00069,130,7,T01134,0.647,12,3
T00069,130,8,T01778,0.6447,8,2
T00069,130,9,T01340,0.6385,3,0
T00069,130,10,T02372,0.6385,8,1
T00070,742,1,T01835,1.0,3,0
T00070,742,2,T02745,0.95,5,1
T00070,742,3,T01017,0.95,4,2
T00070,742,4,T00999,0.95,3,0
T00070,742,5,T00096,0.95,8,2
T00070,742,6,T02010,0.7112,4,1
T00070,742,7,T02045,0.6612,10,2
T00070,742,8,T03159,0.6612,3,1
T00070,742,9,T03110,0.6612,6,1
T00070,742,10,T02927,0.6612,4,1
T00071,18,1,T01695,1.0,7,2
T00071,18,2,T00237,0.95,9,3
T00071,18,3,T01564,0.95,6,0
T00071,18,4,T01376,0.95,7,2
T00071,18,5,T00061,0.95,5,3
T00071,18,6,T00557,0.7029,8,3
T00071,18,7,T00454,0.6529,9,0
T00071,18,8,T00083,0.6529,8,1
T00071,18,9,T01895,0.6529,9,1
T00071,18,10,T01486,0.6529,8,3
T00072,49,1,T00261,1.0,227,56
T00072,49,2,T00067,0.95,227,49
T00072,49,3,T00049,0.95,238,62
T00072,49,4,T00099,0.95,269,57
T00072,49,5,T00026,0.95,250,67
T00072,49,6,T04052,0.5364,892,211
T00072,49,7,T04072,0.4864,822,196
T00072,49,8,T04035,0.4864,805,206
T00072,49,9,T04093,0.4864,873,209
T00072,49,10,T04144,0.4864,820,183
T00073,19,1,T03142,1.0,6,2
T00073,19,2,T03013,0.95,3,1
T00073,19,3,T02074,0.95,6,1
T00073,19,4,T00036,0.95,6,2
T00073,19,5,T01361,0.95,4,3
T00073,19,6,T00713,0.7141,4,0
T00073,19,7,T02517,0.6641,3,1
T00073,19,8,T03569,0.6641,3,1
T00073,19,9,T01089,0.6641,7,0
T00073,19,10,T01350,0.6641,3,1
T00074,16,1,T00067,1.0,227,49
T00074,16,2,T00026,0.95,250,67
T00074,16,3,T00049,0.95,238,62
T00074,16,4,T00099,0.95,269,57
T00074,16,5,T00261,0.95,227,56
T00074,16,6,T04093,0.5364,873,209
T00074,16,7,T04052,0.4864,892,211
T00074,16,8,T04144,0.4864,820,183
T00074,16,9,T04035,0.4864,805,206
T00074,16,10,T04072,0.4864,822,196
T00075,49,1,T00261,1.0,227,56
T00075,49,2,T00067,0.95,227,49
T00075,49,3,T00049,0.95,238,62
T00075,49,4,T00099,0.95,269,57
T00075,49,5,T00026,0.95,250,67
T00075,49,6,T04052,0.5364,892,211
T00075,49,7,T04072,0.4864,822,196
T00075,49,8,T04035,0.4864,805,206
T00075,49,9,T04093,0.4864,873,209
T00075,49,10,T04144,0.4864,820,183
T00076,2,1,T00017,1.0,7,2
T00076,2,2,T00471,0.95,10,0
T00076,2,3,T00714,0.95,9,1
T00076,2,4,T01924,0.95,13,4
T00076,2,5,T01293,0.95,12,4
T00076,2,6,T00566,0.729,14,7
T00076,2,7,T02007,0.679,9,3
T00076,2,8,T00202,0.679,8,4
T00076,2,9,T00451,0.679,7,2
T00076,2,10,T01778,0.679,8,2
T00077,20,1,T00407,1.0,8,3
T00077,20,2,T02622,0.95,3,1
T00077,20,3,T00650,0.95,7,1
T00077,20,4,T00206,0.95,10,3
T00077,20,5,T00224,0.95,6,2
T00077,20,6,T02008,0.6522,7,1
T00077,20,7,T01492,0.6197,6,2
T00077,20,8,T00374,0.6171,9,5
T00077,20,9,T01105,0.6099,7,2
T00077,20,10,T01569,0.6099,12,4
T00078,188,1,T01479,1.0,9,2
T00078,188,2,T00556,0.95,9,3
T00078,188,3,T01684,0.95,8,2
T00078,188,4,T00255,0.95,1,0
T00078,188,5,T03261,0.95,8,2
T00078,188,6,T01107,0.7323,5,1
T00078,188,7,T00284,0.6823,10,1
T00078,188,8,T00131,0.6823,5,0
T00078,188,9,T01651,0.6823,6,2
T00078,188,10,T00338,0.6823,10,0
T00079,21,1,T00967,1.0,2,2
T00079,21,2,T01896,0.95,2,1
T00079,21,3,T02028,0.95,7,1
T00079,21,4,T01923,0.95,6,1
T00079,21,5,T00674,0.95,4,1
T00079,21,6,T00320,0.6283,6,1
T00079,21,7,T02165,0.6201,1,0
T00079,21,8,T03952,0.6179,1,0
T00079,21,9,T00637,0.6179,5,2
T00079,21,10,T00695,0.6179,5,2
T00080,743,1,T01053,1.0,2,0
T00080,743,2,T00182,0.95,2,0
T00080,743,3,T02471,0.95,7,1
T00080,743,4,T01667,0.95,9,1
T00080,743,5,T01499,0.95,4,1
T00080,743,6,T02876,0.7141,5,1
T00080,743,7,T00484,0.7138,6,1
T00080,743,8,T01042,0.6641,6,0
T00080,743,9,T00783,0.6641,5,2
T00080,743,10,T00366,0.6641,3,0
T00081,248,1,T02028,1.0,7,1
T00081,248,2,T00674,0.95,4,1
T00081,248,3,T01896,0.95,2,1
T00081,248,4,T01923,0.95,6,1
T00081,248,5,T00079,0.95,2,2
T00081,248,6,T00879,0.6283,9,3
T00081,248,7,T03384,0.6201,3,1
T00081,248,8,T00508,0.6179,3,1
T00081,248,9,T01018,0.6179,8,4
T00081,248,10,T00710,0.6179,3,2
T00082,5,1,T00026,1.0,250,67
T00082,5,2,T00067,0.95,227,49
T00082,5,3,T00049,0.95,238,62
T00082,5,4,T00261,0.95,227,56
T00082,5,5,T00099,0.95,269,57
T00082,5,6,T04035,0.5364,805,206
T00082,5,7,T04144,0.4864,820,183
T00082,5,8,T04052,0.4864,892,211
T00082,5,9,T04072,0.4864,822,196
T00082,5,10,T04093,0.4864,873,209
T00083,22,1,T00319,1.0,8,1
T00083,22,2,T00557,0.95,8,3
T00083,22,3,T00454,0.95,9,0
T00083,22,4,T01895,0.95,9,1
T00083,22,5,T01486,0.95,8,3
T00083,22,6,T00061,0.7029,5,3
T00083,22,7,T01564,0.6529,6,0
T00083,22,8,T00237,0.6529,9,3
T00083,22,9,T01376,0.6529,7,2
T00083,22,10,T00071,0.6529,7,2
T00084,12,1,T00049,1.0,238,62
T00084,12,2,T00067,0.95,227,49
T00084,12,3,T00099,0.95,269,57
T00084,12,4,T00026,0.95,250,67
T00084,12,5,T00261,0.95,227,56
T00084,12,6,T04072,0.5364,822,196
T00084,12,7,T04052,0.4864,892,211
T00084,12,8,T04035,0.4864,805,206
T00084,12,9,T04144,0.4864,820,183
T00084,12,10,T04093,0.4864,873,209
T00085,147,1,T01018,1.0,8,4
T00085,147,2,T00695,0.95,5,2
T00085,147,3,T00163,0.95,3,0
T00085,147,4,T00889,0.95,4,0
T00085,147,5,T01932,0.95,2,2
T00085,147,6,T00710,0.6643,3,2
T00085,147,7,T03384,0.6391,3,1
T00085,147,8,T00508,0.6367,3,1
T00085,147,9,T01432,0.6301,4,0
T00085,147,10,T00811,0.6301,3,0
T00086,349,1,T03877,1.0,3,1
T00086,349,2,T02270,0.95,3,0
T00086,349,3,T00820,0.95,3,0
T00086,349,4,T02441,0.95,4,1
T00086,349,5,T00279,0.95,4,1
T00086,349,6,T00171,0.7125,9,3
T00086,349,7,T00429,0.6994,4,0
T00086,349,8,T00700,0.6625,4,0
T00086,349,9,T00029,0.6625,3,1
T00086,349,10,T00593,0.6625,3,0
T00087,5,1,T00026,1.0,250,67
T00087,5,2,T00067,0.95,227,49
T00087,5,3,T00049,0.95,238,62
T00087,5,4,T00261,0.95,227,56
T00087,5,5,T00099,0.95,269,57
T00087,5,6,T04035,0.5364,805,206
T00087,5,7,T04144,0.4864,820,183
T00087,5,8,T04052,0.4864,892,211
T00087,5,9,T04072,0.4864,822,196
T00087,5,10,T04093,0.4864,873,209
T00088,744,1,T01347,1.0,7,0
T00088,744,2,T02742,0.95,3,0
T00088,744,3,T00757,0.95,4,1
T00088,744,4,T02347,0.95,3,1
T00088,744,5,T00196,0.95,6,1
T00088,744,6,T02510,0.7236,5,1
T00088,744,7,T03543,0.7233,4,1
T00088,744,8,T00064,0.6736,8,0
T00088,744,9,T01229,0.6736,6,2
T00088,744,10,T03958,0.6736,4,1
T00089,12,1,T00049,1.0,238,62
T00089,12,2,T00067,0.95,227,49
T00089,12,3,T00099,0.95,269,57
T00089,12,4,T00026,0.95,250,67
T00089,12,5,T00261,0.95,227,56
T00089,12,6,T04072,0.5364,822,196
T00089,12,7,T04052,0.4864,892,211
T00089,12,8,T04035,0.4864,805,206
T00089,12,9,T04144,0.4864,820,183
T00089,12,10,T04093,0.4864,873,209
T00090,23,1,T00210,1.0,7,3
T00090,23,2,T00374,0.95,9,5
T00090,23,3,T00348,0.95,9,2
T00090,23,4,T01694,0.95,7,1
T00090,23,5,T02086,0.95,12,1
T00090,23,6,T00499,0.6994,7,0
T00090,23,7,T01577,0.6552,9,1
T00090,23,8,T00473,0.6494,10,4
T00090,23,9,T00268,0.6494,8,2
T00090,23,10,T00025,0.6494,5,2
T00091,327,1,T03302,1.0,5,1
T00091,327,2,T01307,0.95,3,0
T00091,327,3,T01576,0.95,2,0
T00091,327,4,T03645,0.95,6,1
T00091,327,5,T02031,0.95,6,2
T00091,327,6,T03046,0.7118,2,1
T00091,327,7,T00492,0.7111,2,0
T00091,327,8,T00333,0.6618,9,0
T00091,327,9,T01692,0.6618,3,0
T00091,327,10,T02499,0.6618,3,2
T00092,156,1,T01105,1.0,7,2
T00092,156,2,T00434,0.95,12,3
T00092,156,3,T03977,0.95,5,1
T00092,156,4,T01245,0.95,9,2
T00092,156,5,T01572,0.95,8,1
T00092,156,6,T03616,0.7029,8,1
T00092,156,7,T00405,0.7026,12,2
T00092,156,8,T00647,0.6529,9,2
T00092,156,9,T01295,0.6529,12,5
T00092,156,10,T01395,0.6529,13,2
T00093,12,1,T00049,1.0,238,62
T00093,12,2,T00067,0.95,227,49
T00093,12,3,T00099,0.95,269,57
T00093,12,4,T00026,0.95,250,67
T00093,12,5,T00261,0.95,227,56
T00093,12,6,T04072,0.5364,822,196
T00093,12,7,T04052,0.4864,892,211
T00093,12,8,T04035,0.4864,805,206
T00093,12,9,T04144,0.4864,820,183
T00093,12,10,T04093,0.4864,873,209
T00094,24,1,T01775,1.0,9,2
T00094,24,2,T00065,0.95,13,6
T00094,24,3,T00003,0.95,8,2
T00094,24,4,T00405,0.95,12,2
T00094,24,5,T02793,0.95,7,2
T00094,24,6,T01146,0.7026,8,3
T00094,24,7,T01245,0.7026,9,2
T00094,24,8,T03977,0.6526,5,1
T00094,24,9,T01105,0.6526,7,2
T00094,24,10,T01572,0.6526,8,1
T00095,239,1,T01958,1.0,10,1
T00095,239,2,T00156,0.95,11,4
T00095,239,3,T00520,0.95,12,3
T00095,239,4,T00285,0.95,11,3
T00095,239,5,T03906,0.95,5,1
T00095,239,6,T01082,0.6406,11,2
T00095,239,7,T00151,0.6233,9,1
T00095,239,8,T00796,0.6228,5,1
T00095,239,9,T00977,0.6129,1,1
T00095,239,10,T00789,0.6023,1,0
T00096,25,1,T03753,1.0,8,2
T00096,25,2,T00070,0.95,3,0
T00096,25,3,T02745,0.95,5,1
T00096,25,4,T00999,0.95,3,0
T00096,25,5,T01017,0.95,4,2
T00096,25,6,T02927,0.7112,4,1
T00096,25,7,T02010,0.6612,4,1
T00096,25,8,T03159,0.6612,3,1
T00096,25,9,T02045,0.6612,10,2
T00096,25,10,T03110,0.6612,6,1
T00097,16,1,T00067,1.0,227,49
T00097,16,2,T00026,0.95,250,67
T00097,16,3,T00049,0.95,238,62
T00097,16,4,T00099,0.95,269,57
T00097,16,5,T00261,0.95,227,56
T00097,16,6,T04093,0.5364,873,209
T00097,16,7,T04052,0.4864,892,211
T00097,16,8,T04144,0.4864,820,183
T00097,16,9,T04035,0.4864,805,206
T00097,16,10,T04072,0.4864,822,196
T00098,219,1,T01690,1.0,7,1
T00098,219,2,T00926,0.95,6,0
T00098,219,3,T01031,0.95,9,2
T00098,219,4,T00706,0.95,9,2
T00098,219,5,T02415,0.95,10,3
T00098,219,6,T01232,0.6696,4,0
T00098,219,7,T01566,0.647,4,2
T00098,219,8,T02007,0.6447,9,3
T00098,219,9,T00131,0.6385,5,0
T00098,219,10,T01040,0.6385,8,3
T00099,26,1,T00259,1.0,269,57
T00099,26,2,T00067,0.95,227,49
T00099,26,3,T00026,0.95,250,67
T00099,26,4,T00261,0.95,227,56
T00099,26,5,T00049,0.95,238,62
T00099,26,6,T04144,0.5364,820,183
T00099,26,7,T04035,0.4864,805,206
T00099,26,8,T04052,0.4864,892,211
T00099,26,9,T04072,0.4864,822,196
T00099,26,10,T04093,0.4864,873,209
T00100,48,1,T00258,1.0,12,4
T00100,48,2,T00439,0.95,5,3
T00100,48,3,T00839,0.95,6,0
T00100,48,4,T00875,0.95,7,2
T00100,48,5,T01303,0.95,14,3
T00100,48,6,T00430,0.7329,11,3
T00100,48,7,T02081,0.721,10,1
T00100,48,8,T00116,0.6829,6,1
T00100,48,9,T01925,0.6829,8,1
T00100,48,10,T01749,0.6829,14,2
T00101,256,1,T02081,1.0,10,1
T00101,256,2,T00886,0.95,14,5
T00101,256,3,T00035,0.95,7,2
T00101,256,4,T01460,0.95,4,0
T00101,256,5,T02875,0.95,8,1
T00101,256,6,T00258,0.721,12,4
T00101,256,7,T00430,0.7204,11,3
T00101,256,8,T00875,0.671,7,2
T00101,256,9,T01303,0.671,14,3
T00101,256,10,T00839,0.671,6,0
T00102,290,1,T02686,1.0,5,1
T00102,290,2,T03202,0.95,4,1
T00102,290,3,T00943,0.95,6,3
T00102,290,4,T02213,0.95,5,2
T00102,290,5,T01588,0.95,3,1
T00102,290,6,T02196,0.7141,5,2
T00102,290,7,T00195,0.6641,6,1
T00102,290,8,T00869,0.6641,2,0
T00102,290,9,T01227,0.6641,5,3
T00102,290,10,T02582,0.6641,5,2
T00103,181,1,T01398,1.0,14,4
T00103,181,2,T00320,0.95,6,1
T00103,181,3,T00879,0.95,9,3
T00103,181,4,T00665,0.95,3,1
T00103,181,5,T00797,0.95,6,0
T00103,181,6,T03150,0.6289,4,1
T00103,181,7,T00674,0.6283,4,1
T00103,181,8,T03297,0.6268,8,3
T00103,181,9,T00926,0.6268,6,0
T00103,181,10,T00202,0.6268,8,4
T00104,297,1,T02809,1.0,11,6
T00104,297,2,T00426,0.95,9,5
T00104,297,3,T02670,0.95,11,1
T00104,297,4,T01607,0.95,10,3
T00104,297,5,T00033,0.95,7,1
T00104,297,6,T00322,0.7007,2,1
T00104,297,7,T01342,0.6905,5,3
T00104,297,8,T03725,0.6507,7,1
T00104,297,9,T01021,0.6507,7,4
T00104,297,10,T00801,0.6507,7,0
T00105,27,1,T00235,1.0,6,1
T00105,27,2,T02325,0.95,5,1
T00105,27,3,T01125,0.95,4,2
T00105,27,4,T00461,0.95,2,0
T00105,27,5,T03333,0.95,8,2
T00105,27,6,T02275,0.6541,3,1
T00105,27,7,T00470,0.6303,4,1
T00105,27,8,T01017,0.6279,4,2
T00105,27,9,T00226,0.6213,2,0
T00105,27,10,T00746,0.6213,6,1
T00106,29,1,T00120,1.0,9,2
T00106,29,2,T00264,0.95,14,4
T00106,29,3,T02069,0.95,3,0
T00106,29,4,T02671,0.95,8,3
T00106,29,5,T00842,0.95,6,4
T00106,29,6,T00033,0.6106,7,1
T00106,29,7,T00801,0.6069,7,0
T00106,29,8,T03906,0.5984,5,1
T00106,29,9,T01358,0.5965,11,3
T00106,29,10,T00763,0.5955,8,3
T00107,49,1,T00261,1.0,227,56
T00107,49,2,T00067,0.95,227,49
T00107,49,3,T00049,0.95,238,62
T00107,49,4,T00099,0.95,269,57
T00107,49,5,T00026,0.95,250,67
T00107,49,6,T04052,0.5364,892,211
T00107,49,7,T04072,0.4864,822,196
T00107,49,8,T04035,0.4864,805,206
T00107,49,9,T04093,0.4864,873,209
T00107,49,10,T04144,0.4864,820,183
T00108,49,1,T00261,1.0,227,56
T00108,49,2,T00067,0.95,227,49
T00108,49,3,T00049,0.95,238,62
T00108,49,4,T00099,0.95,269,57
T00108,49,5,T00026,0.95,250,67
T00108,49,6,T04052,0.5364,892,211
T00108,49,7,T04072,0.4864,822,196
T00108,49,8,T04035,0.4864,805,206
T00108,49,9,T04093,0.4864,873,209
T00108,49,10,T04144,0.4864,820,183
T00109,96,1,T00572,1.0,9,1
T00109,96,2,T00862,0.95,3,1
T00109,96,3,T02286,0.95,5,1
T00109,96,4,T01671,0.95,5,3
T00109,96,5,T02364,0.95,7,2
T00109,96,6,T01168,0.7022,2,0
T00109,96,7,T02829,0.6989,2,0
T00109,96,8,T00173,0.6522,3,0
T00109,96,9,T01635,0.6522,3,0
T00109,96,10,T00313,0.6522,5,0
T00110,226,1,T01798,1.0,7,2
T00110,226,2,T01082,0.95,11,2
T00110,226,3,T01492,0.95,6,2
T00110,226,4,T00823,0.95,11,4
T00110,226,5,T01577,0.95,9,1
T00110,226,6,T01694,0.6552,7,1
T00110,226,7,T00285,0.6406,11,3
T00110,226,8,T00650,0.6197,7,1
T00110,226,9,T00968,0.6197,9,1
T00110,226,10,T00083,0.6124,8,1
T00111,16,1,T00067,1.0,227,49
T00111,16,2,T00026,0.95,250,67
T00111,16,3,T00049,0.95,238,62
T00111,16,4,T00099,0.95,269,57
T00111,16,5,T00261,0.95,227,56
T00111,16,6,T04093,0.5364,873,209
T00111,16,7,T04052,0.4864,892,211
T00111,16,8,T04144,0.4864,820,183
T00111,16,9,T04035,0.4864,805,206
T00111,16,10,T04072,0.4864,822,196
T00112,255,1,T02074,1.0,6,1
T00112,255,2,T00036,0.95,6,2
T00112,255,3,T03013,0.95,3,1
T00112,255,4,T01361,0.95,4,3
T00112,255,5,T00073,0.95,6,2
T00112,255,6,T01089,0.7141,7,0
T00112,255,7,T03569,0.6641,3,1
T00112,255,8,T00713,0.6641,4,0
T00112,255,9,T02517,0.6641,3,1
T00112,255,10,T01350,0.6641,3,1
T00113,26,1,T00099,1.0,269,57
T00113,26,2,T00067,0.95,227,49
T00113,26,3,T00026,0.95,250,67
T00113,26,4,T00261,0.95,227,56
T00113,26,5,T00049,0.95,238,62
T00113,26,6,T04144,0.5364,820,183
T00113,26,7,T04035,0.4864,805,206
T00113,26,8,T04052,0.4864,892,211
T00113,26,9,T04072,0.4864,822,196
T00113,26,10,T04093,0.4864,873,209
T00114,253,1,T02053,1.0,11,4
T00114,253,2,T00685,0.95,9,3
T00114,253,3,T02008,0.95,7,1
T00114,253,4,T00968,0.95,9,1
T00114,253,5,T00357,0.95,2,0
T00114,253,6,T00206,0.6522,10,3
T00114,253,7,T00823,0.6197,11,4
T00114,253,8,T00348,0.6171,9,2
T00114,253,9,T01572,0.6099,8,1
T00114,253,10,T01519,0.6099,18,2
T00115,16,1,T00067,1.0,227,49
T00115,16,2,T00026,0.95,250,67
T00115,16,3,T00049,0.95,238,62
T00115,16,4,T00099,0.95,269,57
T00115,16,5,T00261,0.95,227,56
T00115,16,6,T04093,0.5364,873,209
T00115,16,7,T04052,0.4864,892,211
T00115,16,8,T04144,0.4864,820,183
T00115,16,9,T04035,0.4864,805,206
T00115,16,10,T04072,0.4864,822,196
T00116,28,1,T01259,1.0,6,1
T00116,28,2,T00430,0.95,11,3
T00116,28,3,T01925,0.95,8,1
T00116,28,4,T00351,0.95,4,0
T00116,28,5,T01749,0.95,14,2
T00116,28,6,T00875,0.7329,7,2
T00116,28,7,T01460,0.7204,4,0
T00116,28,8,T00839,0.6829,6,0
T00116,28,9,T00439,0.6829,5,3
T00116,28,10,T00258,0.6829,12,4
T00117,48,1,T00258,1.0,12,4
T00117,48,2,T00439,0.95,5,3
T00117,48,3,T00839,0.95,6,0
T00117,48,4,T00875,0.95,7,2
T00117,48,5,T01303,0.95,14,3
T00117,48,6,T00430,0.7329,11,3
T00117,48,7,T02081,0.721,10,1
T00117,48,8,T00116,0.6829,6,1
T00117,48,9,T01925,0.6829,8,1
T00117,48,10,T01749,0.6829,14,2
T00118,5,1,T00026,1.0,250,67
T00118,5,2,T00067,0.95,227,49
T00118,5,3,T00049,0.95,238,62
T00118,5,4,T00261,0.95,227,56
T00118,5,5,T00099,0.95,269,57
T00118,5,6,T04035,0.5364,805,206
T00118,5,7,T04144,0.4864,820,183
T00118,5,8,T04052,0.4864,892,211
T00118,5,9,T04072,0.4864,822,196
T00118,5,10,T04093,0.4864,873,209
T00119,203,1,T01572,1.0,8,1
T00119,203,2,T00434,0.95,12,3
T00119,203,3,T01105,0.95,7,2
T00119,203,4,T01245,0.95,9,2
T00119,203,5,T03977,0.95,5,1
T00119,203,6,T01395,0.7029,13,2
T00119,203,7,T00065,0.7026,13,6
T00119,203,8,T01295,0.6529,12,5
T00119,203,9,T01146,0.6529,8,3
T00119,203,10,T03616,0.6529,8,1
T00120,29,1,T00606,1.0,9,2
T00120,29,2,T00264,0.95,14,4
T00120,29,3,T02069,0.95,3,0
T00120,29,4,T02671,0.95,8,3
T00120,29,5,T00842,0.95,6,4
T00120,29,6,T00033,0.6106,7,1
T00120,29,7,T00801,0.6069,7,0
T00120,29,8,T03906,0.5984,5,1
T00120,29,9,T01358,0.5965,11,3
T00120,29,10,T00763,0.5955,8,3
T00121,26,1,T00099,1.0,269,57
T00121,26,2,T00067,0.95,227,49
T00121,26,3,T00026,0.95,250,67
T00121,26,4,T00261,0.95,227,56
T00121,26,5,T00049,0.95,238,62
T00121,26,6,T04144,0.5364,820,183
T00121,26,7,T04035,0.4864,805,206
T00121,26,8,T04052,0.4864,892,211
T00121,26,9,T04072,0.4864,822,196
T00121,26,10,T04093,0.4864,873,209
T00122,16,1,T00067,1.0,227,49
T00122,16,2,T00026,0.95,250,67
T00122,16,3,T00049,0.95,238,62
T00122,16,4,T00099,0.95,269,57
T00122,16,5,T00261,0.95,227,56
T00122,16,6,T04093,0.5364,873,209
T00122,16,7,T04052,0.4864,892,211
T00122,16,8,T04144,0.4864,820,183
T00122,16,9,T04035,0.4864,805,206
T00122,16,10,T04072,0.4864,822,196
T00123,5,1,T00026,1.0,250,67
T00123,5,2,T00067,0.95,227,49
T00123,5,3,T00049,0.95,238,62
T00123,5,4,T00261,0.95,227,56
T00123,5,5,T00099,0.95,269,57
T00123,5,6,T04035,0.5364,805,206
T00123,5,7,T04144,0.4864,820,183
T00123,5,8,T04052,0.4864,892,211
T00123,5,9,T04072,0.4864,822,196
T00123,5,10,T04093,0.4864,873,209
T00124,256,1,T02081,1.0,10,1
T00124,256,2,T00886,0.95,14,5
T00124,256,3,T00035,0.95,7,2
T00124,256,4,T01460,0.95,4,0
T00124,256,5,T02875,0.95,8,1
T00124,256,6,T00258,0.721,12,4
T00124,256,7,T00430,0.7204,11,3
T00124,256,8,T00875,0.671,7,2
T00124,256,9,T01303,0.671,14,3
T00124,256,10,T00839,0.671,6,0
T00125,5,1,T00026,1.0,250,67
T00125,5,2,T00067,0.95,227,49
T00125,5,3,T00049,0.95,238,62
T00125,5,4,T00261,0.95,227,56
T00125,5,5,T00099,0.95,269,57
T00125,5,6,T04035,0.5364,805,206
T00125,5,7,T04144,0.4864,820,183
T00125,5,8,T04052,0.4864,892,211
T00125,5,9,T04072,0.4864,822,196
T00125,5,10,T04093,0.4864,873,209
T00126,264,1,T02286,1.0,5,1
T00126,264,2,T02364,0.95,7,2
T00126,264,3,T00572,0.95,9,1
T00126,264,4,T00862,0.95,3,1
T00126,264,5,T01671,0.95,5,3
T00126,264,6,T00394,0.7022,5,2
T00126,264,7,T00040,0.6989,3,0
T00126,264,8,T00313,0.6522,5,0
T00126,264,9,T01635,0.6522,3,0
T00126,264,10,T00173,0.6522,3,0
T00127,254,1,T02070,1.0,5,1
T00127,254,2,T00172,0.95,4,0
T00127,254,3,T03880,0.95,7,1
T00127,254,4,T00335,0.95,5,0
T00127,254,5,T02305,0.95,5,1
T00127,254,6,T01445,0.6255,9,1
T00127,254,7,T02819,0.6107,2,1
T00127,254,8,T00735,0.6084,9,2
T00127,254,9,T00995,0.6084,2,1
T00127,254,10,T01891,0.6084,3,0
T00128,745,1,T00618,1.0,4,0
T00128,745,2,T00746,0.95,6,1
T00128,745,3,T01351,0.95,4,1
T00128,745,4,T01658,0.95,1,0
T00128,745,5,T00231,0.95,2,0
T00128,745,6,T02893,0.7148,1,0
T00128,745,7,T01919,0.7139,2,0
T00128,745,8,T00442,0.6648,7,1
T00128,745,9,T02805,0.6648,1,1
T00128,745,10,T03402,0.6648,7,1
T00129,123,1,T00823,1.0,11,4
T00129,123,2,T01082,0.95,11,2
T00129,123,3,T01577,0.95,9,1
T00129,123,4,T01492,0.95,6,2
T00129,123,5,T01798,0.95,7,2
T00129,123,6,T00348,0.6552,9,2
T00129,123,7,T00520,0.6406,12,3
T00129,123,8,T02053,0.6197,11,4
T00129,123,9,T00206,0.6197,10,3
T00129,123,10,T01455,0.6124,14,2
T00130,10,1,T00036,1.0,6,2
T00130,10,2,T03013,0.95,3,1
T00130,10,3,T01361,0.95,4,3
T00130,10,4,T02074,0.95,6,1
T00130,10,5,T00073,0.95,6,2
T00130,10,6,T01350,0.7141,3,1
T00130,10,7,T01089,0.6641,7,0
T00130,10,8,T03569,0.6641,3,1
T00130,10,9,T02517,0.6641,3,1
T00130,10,10,T00713,0.6641,4,0
T00131,746,1,T01298,1.0,5,0
T00131,746,2,T00284,0.95,10,1
T00131,746,3,T01107,0.95,5,1
T00131,746,4,T00338,0.95,10,0
T00131,746,5,T01651,0.95,6,2
T00131,746,6,T00556,0.7323,9,3
T00131,746,7,T01479,0.6823,9,2
T00131,746,8,T00255,0.6823,1,0
T00131,746,9,T01684,0.6823,8,2
T00131,746,10,T03261,0.6823,8,2
T00132,30,1,T01090,1.0,4,2
T00132,30,2,T01692,0.95,3,0
T00132,30,3,T02499,0.95,3,2
T00132,30,4,T03046,0.95,2,1
T00132,30,5,T00333,0.95,9,0
T00132,30,6,T01664,0.7242,8,2
T00132,30,7,T03645,0.7118,6,1
T00132,30,8,T00720,0.6742,8,2
T00132,30,9,T00492,0.6742,2,0
T00132,30,10,T00852,0.6742,5,0
T00133,26,1,T00099,1.0,269,57
T00133,26,2,T00067,0.95,227,49
T00133,26,3,T00026,0.95,250,67
T00133,26,4,T00261,0.95,227,56
T00133,26,5,T00049,0.95,238,62
T00133,26,6,T04144,0.5364,820,183
T00133,26,7,T04035,0.4864,805,206
T00133,26,8,T04052,0.4864,892,211
T00133,26,9,T04072,0.4864,822,196
T00133,26,10,T04093,0.4864,873,209
T00134,26,1,T00099,1.0,269,57
T00134,26,2,T00067,0.95,227,49
T00134,26,3,T00026,0.95,250,67
T00134,26,4,T00261,0.95,227,56
T00134,26,5,T00049,0.95,238,62
T00134,26,6,T04144,0.5364,820,183
T00134,26,7,T04035,0.4864,805,206
T00134,26,8,T04052,0.4864,892,211
T00134,26,9,T04072,0.4864,822,196
T00134,26,10,T04093,0.4864,873,209
T00135,54,1,T00284,1.0,10,1
T00135,54,2,T01107,0.95,5,1
T00135,54,3,T00338,0.95,10,0
T00135,54,4,T00131,0.95,5,0
T00135,54,5,T01651,0.95,6,2
T00135,54,6,T03261,0.7323,8,2
T00135,54,7,T00255,0.6823,1,0
T00135,54,8,T00556,0.6823,9,3
T00135,54,9,T01479,0.6823,9,2
T00135,54,10,T01684,0.6823,8,2
